smp = 50;
R0 = rot([1;0;0], pi/4);
[x, y, z] = path_sine([-0.15; -0.2; 2.6], R0, [0.15; 0.3; 0], smp);
-0.510415473112194,-0.234842610518074,0.659613520048465,0.259504946996517,0.621858652887854,-0.0293665050733497
-0.532031059936306,-0.23376346296464,0.712335605391631,0.262477285290275,0.602512332614991,-0.0344846068247657
-0.5554591783804,-0.233122752550122,0.770784657833671,0.266095800458985,0.581621133676309,-0.0399824805591881
-0.57984329640876,-0.232681871742844,0.833184648437081,0.269919906090766,0.559873714911439,-0.0456681524476228
-0.604304610977318,-0.232221567610923,0.897670778281751,0.273538529068562,0.537984445677408,-0.0513181380994091
-0.628221791065211,-0.231588795774188,0.962869260610882,0.276681691930164,0.516405367287772,-0.0567888637458709
-0.651024953109447,-0.230627359484827,1.02746755789644,0.27907875756804,0.495552677802275,-0.0619368682529092
-0.672334193771503,-0.229228731135862,1.09049309748176,0.280558471136284,0.475672182155516,-0.0666635421632643
-0.691871999672166,-0.227299323697068,1.15113098131028,0.280983391411421,0.456939396824058,-0.0708836234229703
-0.709471129734588,-0.224766266494693,1.20873944115155,0.280260421151241,0.439458089204691,-0.0745289859277268
-0.725044295025411,-0.221563844640684,1.26278868820889,0.278312736494642,0.423297119726204,-0.0775368237471228
-0.738590819785992,-0.217642839402559,1.31287980997547,0.275096882608128,0.408484742069814,-0.0798569110663498
-0.750174020525519,-0.212963244923021,1.35870584468282,0.270586425262969,0.39503111393927,-0.0814459634850316
-0.759911665575975,-0.207496255728243,1.40004334872761,0.264773784092804,0.382933425648499,-0.0822697827117981
-0.767962127403167,-0.201224753977409,1.43673789328451,0.25766879319537,0.372182489254751,-0.0823045085669273
-0.774509969014207,-0.194144324670919,1.46869066415016,0.249298205929892,0.362767249105978,-0.0815384491326546
-0.779751674089658,-0.186265290994529,1.49584694074821,0.239707444876416,0.354677115017296,-0.0799747123303175
-0.783879888570858,-0.177613118915202,1.51818151815472,0.228959247998925,0.347905012573314,-0.077632396458819
-0.787070143347662,-0.16822930067492,1.53568905549751,0.217134026632332,0.34244747374337,-0.0745482168951707
-0.789468096724307,-0.158172331163958,1.54837328432869,0.204331244646528,0.338305443097555,-0.0707773812730992
-0.79117915196025,-0.1475163705373,1.55623851432713,0.190667035501799,0.335484329593373,-0.066392677530787
-0.792261045157201,-0.136349710562418,1.55928364898104,0.176272512229881,0.333993685523636,-0.0614828306742979
-0.792719987668832,-0.124772490430382,1.55749958544655,0.161291613231278,0.333846282124817,-0.0561498279031368
-0.792509810820197,-0.112892705994322,1.55086793496291,0.145876083868535,0.335058018794991,-0.050504846462718
-0.791535529605173,-0.100823283479394,1.53936541046817,0.130183427370416,0.337646068147243,-0.0446644106229268
-0.789659867382587,-0.0886772747248113,1.52296873114763,0.114371028464504,0.341628686655248,-0.0387454225251531
-0.786712677259125,-0.076564558622205,1.50166322226845,0.0985931832546579,0.347023800632798,-0.0328611214697585
-0.78250036877371,-0.0645881013660717,1.47545124085568,0.0829962033078137,0.353848696122334,-0.0271187820743945
-0.776832615140995,-0.0528420892848921,1.444371748309,0.0677201077177812,0.362116315074262,-0.0216086684973843
-0.769510669764284,-0.0414084088457316,1.40849629848603,0.0528872762456977,0.371838918152706,-0.0164180979297667
-0.76036845375824,-0.0303570828774224,1.36795811242291,0.0386100488952653,0.383020768950188,-0.0116141740875582
-0.749273916635298,-0.0197449267012061,1.32295694165007,0.0249850730637897,0.395657519022496,-0.00725151535883047
-0.736145323055896,-0.00961563140657478,1.27377386862605,0.0120934303068607,0.409731124885802,-0.00337091496622659
-0.720964358162893,4.41463346761756e-17,1.22078598927277,-1.96317359975744e-16,0.42520287244712,2.60361668365313e-17



0,1.50188849336686,3.04798398827809,4.61630641158736,6.18225424020285,7.71655497065993,9.18637282835859,10.5513887788995,11.7686201507988,12.7880079029143,13.5681785650418,14.0619431462781,14.4048382235332,14.6904809302226,15.2316245179665,16.0934707426581,17.2154722275039,18.5628130507048,20.0820644479562,21.7340422037207,23.4765346653116,25.2770980778077,27.1037037322574,28.9305677907015,30.7342097607154,32.4937510497462,34.1896616251903,35.8042418297228,37.3209704264671,38.7245549188495,40.0009175426779,41.1372520004843,42.1221475551783,42.9456551066569,43.5994520344195,44.0769262014122,44.5566129622376,45.0592892708559,45.5804472798866,46.1152254678973,46.6585403687365,47.2736251432616,48.0588347423128,49.0058212638109,50.1047781920702,51.3440391203932,52.7106662970161,54.1902616638845,55.7670330878684,57.4237176202566



cost = 244.6136


0.747039577810492,-0.0555637586563457,-1.75101318651897,-0.28186768373515,1.92588757835474,0.347343423535662
0.703071111283907,-0.0602949217410313,-1.68302294158328,-0.256317313265496,1.87956437678274,0.32676256109018
0.658288595418105,-0.065022480022269,-1.61231726028434,-0.231400248217261,1.83173241961992,0.306725348451387
0.613313977346775,-0.0696700781513118,-1.53991591911271,-0.207361224618633,1.78314656573636,0.287402537522854
0.5688318320944,-0.0741514116634353,-1.46700957492313,-0.184439932915687,1.7346576578063,0.268952929260422
0.525619190280472,-0.0783616283865271,-1.39501415218897,-0.162892743623663,1.68723121756187,0.251536624305488
0.484549391934872,-0.0821781118423629,-1.32557506437018,-0.14299196992999,1.64194307895991,0.235313491397057
0.446613983642076,-0.0854562727957166,-1.26060517751763,-0.1250386735613,1.59999029695978,0.220451672368334
0.413020282751499,-0.0879953924202059,-1.20247531823344,-0.109430950763445,1.56278055399257,0.207148653061232
0.384677151795248,-0.0897420411105985,-1.15298663341726,-0.0962632835029149,1.53141232429362,0.195491967773138
0.363111099228062,-0.0903810268207653,-1.11516224945826,-0.0861703464150214,1.50754574137029,0.185786925625297
0.349314899625542,-0.0898547968816367,-1.09101434181995,-0.079210047354514,1.49233048638634,0.178045335780723
0.344077869700846,-0.0880935538862676,-1.08212273625544,-0.0754929230055708,1.48663608426965,0.172317189528602
0.347743175798314,-0.0851300469512439,-1.08918412674158,-0.0749042243581609,1.49085150779652,0.168522158439626
0.360167389334535,-0.0810844578741259,-1.11192107553127,-0.0771474098596104,1.50483135082397,0.166482754019313
0.380629242949707,-0.0761719879520304,-1.14890161425149,-0.0817208610209531,1.52780881244975,0.165904032629075
0.40812369197274,-0.0706341672112649,-1.19812942206685,-0.0880687556687936,1.55869000500715,0.166463252793101
0.441489405320246,-0.0647117787257896,-1.25730379249883,-0.0956344793642262,1.59618853652997,0.167836077433453
0.479547441025882,-0.0586193187181471,-1.32410204586908,-0.103912846099256,1.63897155338841,0.169724303269604
0.521207031023543,-0.0525184963887603,-1.39639691376858,-0.112504286610031,1.68577431299162,0.171882006151535
0.565412402300419,-0.0465846195526701,-1.47215046493369,-0.120977477082246,1.73535138160134,0.174056124384553
0.61131813049098,-0.0408763028891763,-1.54977926097625,-0.129136277182983,1.78667043584746,0.176099939051073
0.658118017938243,-0.035474668421483,-1.62780658427627,-0.136734985382505,1.83874056502161,0.177851482234777
0.705123865668095,-0.0304200962374274,-1.70502670031426,-0.143610628241703,1.89070253847921,0.179191969646809
0.751682738607038,-0.0257439057247425,-1.78034735411022,-0.1496117812477,1.94176103748775,0.180004984423941
0.797223552165311,-0.0214587964356188,-1.85287765444119,-0.15462845595471,1.99123014491376,0.180201380255512
0.841201540640237,-0.0175741054284578,-1.92182310165812,-0.158555732087358,2.03849127948899,0.179694364892632
0.883117390964106,-0.0140918966450339,-1.98651750788736,-0.161308648427313,2.08301124400713,0.178412550860706
0.922504884335707,-0.0110106907255958,-2.0463942609988,-0.162816110173293,2.12433223153426,0.176296396202505
0.958927863379087,-0.00832716742460291,-2.10097282763315,-0.163019701416529,2.16206739317483,0.173297887641479
0.991982991501865,-0.00603551679232662,-2.14985302257634,-0.161878557523201,2.19589807362042,0.169384085405152
1.0213038277965,-0.00412658607697228,-2.19270905610077,-0.159374146581166,2.22556910441916,0.164540339288044
1.04656240122888,-0.00258768309170397,-2.22927801317641,-0.155512423100698,2.25088079515199,0.158770986194337
1.06747352668922,-0.00140160279609578,-2.25935221071014,-0.150327366594005,2.27168142053597,0.152100968755338
1.08379952145593,-0.000545674940076879,-2.28277244644952,-0.143883646887902,2.28785950922734,0.144576837236195
1.09535348531401,8.56257169958546e-06,-2.29942007798967,-0.136276792891077,2.29933579266061,0.13626597312611
1.10200269668402,0.000295463619158815,-2.30921155902049,-0.127632074637596,2.30605666576944,0.12725522367691
1.10367153436994,0.000354994725816147,-2.31209525948034,-0.118101757580404,2.30798957432081,0.117648758790544
1.10034258333597,0.000231697048149267,-2.30804897439074,-0.107859850595791,2.30512019616256,0.107564420281039
1.0920572228398,-2.6612653872866e-05,-2.29708069013883,-0.097095776138873,2.29745256856836,0.0971296827185252
1.07891541008153,-0.000370169473417102,-2.27923147804752,-0.0860079444584634,2.28501135778141,0.0864777476289113
1.06107332971379,-0.000749356368388943,-2.25457995026227,-0.0747946617574294,2.26784727523712,0.0757417727227861
1.03874140008397,-0.00111584000667654,-2.22324862496466,-0.0636483650465873,2.24604318453969,0.0650514027611322
1.01218075043357,-0.00142399670472029,-2.18541118571352,-0.0527486186749715,2.219722131193,0.0545282889539881
0.981699285950203,-0.00163188995391537,-2.14130051594417,-0.0422571408282553,2.18905593398042,0.0442825416139171
0.947647592013795,-0.00170186552987692,-2.09121607700488,-0.0323139316873552,2.15427274906109,0.0344100765331988
0.910415181376157,-0.00160064063102851,-2.03553215958917,-0.0230356456160147,2.11566451561518,0.0249908527952719
0.870427901801494,-0.00129921213249336,-1.97470612463118,-0.0145149222683674,2.07359295907495,0.0160880932735821
0.828145604355458,-0.000772700325980394,-1.90928566453564,-0.00682075391387724,2.02849380863214,0.00774792092248085
0.784064035883934,4.80100755935908e-17,-1.83992091853524,-2.95881850271037e-16,1.9808813862083,1.21294002455529e-16


0,1.82059221828498,3.67283888327764,5.53077488628672,7.3657696465288,9.14517074654654,10.8321713245562,12.3848616943578,13.7516570213221,14.8959228563628,15.7510541979727,16.3087535015719,16.6034175245733,16.8130112377264,17.3884249616931,18.2966964728335,19.4932079298022,20.927265502801,22.5480804666075,24.3094896668297,26.166388149266,28.0844978864385,30.0305635046044,31.976846805529,33.8971882859067,35.7690384639928,37.5709495783468,39.2834095338718,40.8882761624621,42.3686206703551,43.7088498148193,44.8948839649767,45.9142228970898,46.7561359647312,47.4118674049149,47.8747715648726,48.300967636221,48.725332501346,49.1423157948862,49.5822298324672,50.1022940462231,50.8063993994375,51.6852548843037,52.7276535254385,53.9206477852752,55.2497226310347,56.7035005655548,58.2691827891596,59.9294020717851,61.6653068360902



cost = 12394


-0.643542120670999,-0.435109234251701,1.06396054296361,0.531079445992875,0.512751175596734,-0.126187629202079
-0.629991951553156,-0.414707187816185,1.01493713121007,0.501631807589497,0.524511590344979,-0.112571442221774
-0.614405844179615,-0.394653556269756,0.96286757820786,0.472458738929097,0.537809423782306,-0.0992862646641356
-0.597021729097615,-0.375110529839358,0.908506835336449,0.443842740537998,0.552486937861115,-0.0864805712512045
-0.578186398182905,-0.356233072254586,0.85277946318131,0.416068248675248,0.568309169964813,-0.0742960551291125
-0.558400691015899,-0.338189503562438,0.796874377126136,0.389461090682743,0.584910435460982,-0.0628892024386991
-0.538287325782608,-0.321141046455766,0.742183755705322,0.364345710102796,0.601818423438665,-0.0524130679517513
-0.518677166437564,-0.305278249347861,0.690483895471835,0.3411165480891,0.618356169399275,-0.0430546255644109
-0.500487905663238,-0.29076891600952,0.643695527456302,0.320131246586476,0.633755872461037,-0.0349841224748059
-0.484821722859094,-0.277802766874117,0.604088658253252,0.301798664388617,0.647048839447326,-0.0283995043128926
-0.472590773902283,-0.266474348277836,0.573530994873648,0.286339734074016,0.657438317117241,-0.0234058338863572
-0.465365675745106,-0.25705120304132,0.555209515352755,0.274329512491368,0.663426281689383,-0.0202921493947866
-0.463360291034641,-0.249433989599744,0.549568140695329,0.265590624407982,0.6648538811316,-0.0189580558442514
-0.467339201789345,-0.243634894106079,0.558150183679802,0.260184098715089,0.660969271490719,-0.0194356295655853
-0.476972839176254,-0.239446907755918,0.580292942372011,0.257711601599683,0.652084513142857,-0.0215109099184828
-0.491798299122835,-0.236658013405775,0.615060426727964,0.257765528986861,0.638605801214838,-0.0249670512652948
-0.510415473112194,-0.234842610518074,0.659613520048465,0.259504946996517,0.621858652887854,-0.0293665050733497
-0.532031059936306,-0.23376346296464,0.712335605391631,0.262477285290275,0.602512332614991,-0.0344846068247657
-0.5554591783804,-0.233122752550122,0.770784657833671,0.266095800458985,0.581621133676309,-0.0399824805591881
-0.57984329640876,-0.232681871742844,0.833184648437081,0.269919906090766,0.559873714911439,-0.0456681524476228
-0.604304610977318,-0.232221567610923,0.897670778281751,0.273538529068562,0.537984445677408,-0.0513181380994091
-0.628221791065211,-0.231588795774188,0.962869260610882,0.276681691930164,0.516405367287772,-0.0567888637458709
-0.651024953109447,-0.230627359484827,1.02746755789644,0.27907875756804,0.495552677802275,-0.0619368682529092
-0.672334193771503,-0.229228731135862,1.09049309748176,0.280558471136284,0.475672182155516,-0.0666635421632643
-0.691871999672166,-0.227299323697068,1.15113098131028,0.280983391411421,0.456939396824058,-0.0708836234229703
0.797223552165311,-0.0214587964356188,-1.85287765444119,-0.15462845595471,1.99123014491376,0.180201380255512
0.841201540640237,-0.0175741054284578,-1.92182310165812,-0.158555732087358,2.03849127948899,0.179694364892632
0.883117390964106,-0.0140918966450339,-1.98651750788736,-0.161308648427313,2.08301124400713,0.178412550860706
0.922504884335707,-0.0110106907255958,-2.0463942609988,-0.162816110173293,2.12433223153426,0.176296396202505
0.958927863379087,-0.00832716742460291,-2.10097282763315,-0.163019701416529,2.16206739317483,0.173297887641479
0.991982991501865,-0.00603551679232662,-2.14985302257634,-0.161878557523201,2.19589807362042,0.169384085405152
1.0213038277965,-0.00412658607697228,-2.19270905610077,-0.159374146581166,2.22556910441916,0.164540339288044
1.04656240122888,-0.00258768309170397,-2.22927801317641,-0.155512423100698,2.25088079515199,0.158770986194337
1.06747352668922,-0.00140160279609578,-2.25935221071014,-0.150327366594005,2.27168142053597,0.152100968755338
1.08379952145593,-0.000545674940076879,-2.28277244644952,-0.143883646887902,2.28785950922734,0.144576837236195
1.09535348531401,8.56257169958546e-06,-2.29942007798967,-0.136276792891077,2.29933579266061,0.13626597312611
1.10200269668402,0.000295463619158815,-2.30921155902049,-0.127632074637596,2.30605666576944,0.12725522367691
1.10367153436994,0.000354994725816147,-2.31209525948034,-0.118101757580404,2.30798957432081,0.117648758790544
1.10034258333597,0.000231697048149267,-2.30804897439074,-0.107859850595791,2.30512019616256,0.107564420281039
1.0920572228398,-2.6612653872866e-05,-2.29708069013883,-0.097095776138873,2.29745256856836,0.0971296827185252
1.07891541008153,-0.000370169473417102,-2.27923147804752,-0.0860079444584634,2.28501135778141,0.0864777476289113
1.06107332971379,-0.000749356368388943,-2.25457995026227,-0.0747946617574294,2.26784727523712,0.0757417727227861
1.03874140008397,-0.00111584000667654,-2.22324862496466,-0.0636483650465873,2.24604318453969,0.0650514027611322
1.01218075043357,-0.00142399670472029,-2.18541118571352,-0.0527486186749715,2.219722131193,0.0545282889539881
0.981699285950203,-0.00163188995391537,-2.14130051594417,-0.0422571408282553,2.18905593398042,0.0442825416139171
0.947647592013795,-0.00170186552987692,-2.09121607700488,-0.0323139316873552,2.15427274906109,0.0344100765331988
0.910415181376157,-0.00160064063102851,-2.03553215958917,-0.0230356456160147,2.11566451561518,0.0249908527952719
0.870427901801494,-0.00129921213249336,-1.97470612463118,-0.0145149222683674,2.07359295907495,0.0160880932735821
0.828145604355458,-0.000772700325980394,-1.90928566453564,-0.00682075391387724,2.02849380863214,0.00774792092248085
0.784064035883934,4.80100755935908e-17,-1.83992091853524,-2.95881850271037e-16,1.9808813862083,1.21294002455529e-16


0,1.50188849336686,3.04798398827809,4.61630641158736,6.18225424020285,7.71655497065993,9.18637282835859,10.5513887788995,11.7686201507988,12.7880079029143,13.5681785650418,14.0619431462781,14.4048382235332,14.6904809302226,15.2316245179665,16.0934707426581,17.2154722275039,18.5628130507048,20.0820644479562,21.7340422037207,23.4765346653116,25.2770980778077,27.1037037322574,28.9305677907015,30.7342097607154,96.0971193566951,97.8990304710491,99.6114904265741,101.216357055164,102.696701563057,104.036930707522,105.222964857679,106.242303789792,107.084216857433,107.739948297617,108.202852457575,108.629048528923,109.053413394048,109.470396687588,109.91031072517,110.430374938925,111.13448029214,112.013335777006,113.055734418141,114.248728677977,115.577803523737,117.031581458257,118.597263681862,120.257482964487,121.993387728792



cost = 12289


0.747039577810492,-0.0555637586563457,-1.75101318651897,-0.28186768373515,1.92588757835474,0.347343423535662
0.703071111283907,-0.0602949217410313,-1.68302294158328,-0.256317313265496,1.87956437678274,0.32676256109018
0.658288595418105,-0.065022480022269,-1.61231726028434,-0.231400248217261,1.83173241961992,0.306725348451387
0.613313977346775,-0.0696700781513118,-1.53991591911271,-0.207361224618633,1.78314656573636,0.287402537522854
0.5688318320944,-0.0741514116634353,-1.46700957492313,-0.184439932915687,1.7346576578063,0.268952929260422
0.525619190280472,-0.0783616283865271,-1.39501415218897,-0.162892743623663,1.68723121756187,0.251536624305488
0.484549391934872,-0.0821781118423629,-1.32557506437018,-0.14299196992999,1.64194307895991,0.235313491397057
0.446613983642076,-0.0854562727957166,-1.26060517751763,-0.1250386735613,1.59999029695978,0.220451672368334
0.413020282751499,-0.0879953924202059,-1.20247531823344,-0.109430950763445,1.56278055399257,0.207148653061232
0.384677151795248,-0.0897420411105985,-1.15298663341726,-0.0962632835029149,1.53141232429362,0.195491967773138
0.363111099228062,-0.0903810268207653,-1.11516224945826,-0.0861703464150214,1.50754574137029,0.185786925625297
0.349314899625542,-0.0898547968816367,-1.09101434181995,-0.079210047354514,1.49233048638634,0.178045335780723
0.344077869700846,-0.0880935538862676,-1.08212273625544,-0.0754929230055708,1.48663608426965,0.172317189528602
0.347743175798314,-0.0851300469512439,-1.08918412674158,-0.0749042243581609,1.49085150779652,0.168522158439626
0.360167389334535,-0.0810844578741259,-1.11192107553127,-0.0771474098596104,1.50483135082397,0.166482754019313
0.380629242949707,-0.0761719879520304,-1.14890161425149,-0.0817208610209531,1.52780881244975,0.165904032629075
0.40812369197274,-0.0706341672112649,-1.19812942206685,-0.0880687556687936,1.55869000500715,0.166463252793101
0.441489405320246,-0.0647117787257896,-1.25730379249883,-0.0956344793642262,1.59618853652997,0.167836077433453
0.479547441025882,-0.0586193187181471,-1.32410204586908,-0.103912846099256,1.63897155338841,0.169724303269604
0.521207031023543,-0.0525184963887603,-1.39639691376858,-0.112504286610031,1.68577431299162,0.171882006151535
0.565412402300419,-0.0465846195526701,-1.47215046493369,-0.120977477082246,1.73535138160134,0.174056124384553
0.61131813049098,-0.0408763028891763,-1.54977926097625,-0.129136277182983,1.78667043584746,0.176099939051073
0.658118017938243,-0.035474668421483,-1.62780658427627,-0.136734985382505,1.83874056502161,0.177851482234777
0.705123865668095,-0.0304200962374274,-1.70502670031426,-0.143610628241703,1.89070253847921,0.179191969646809
0.751682738607038,-0.0257439057247425,-1.78034735411022,-0.1496117812477,1.94176103748775,0.180004984423941
-0.709471129734588,-0.224766266494693,1.20873944115155,0.280260421151241,0.439458089204691,-0.0745289859277268
-0.725044295025411,-0.221563844640684,1.26278868820889,0.278312736494642,0.423297119726204,-0.0775368237471228
-0.738590819785992,-0.217642839402559,1.31287980997547,0.275096882608128,0.408484742069814,-0.0798569110663498
-0.750174020525519,-0.212963244923021,1.35870584468282,0.270586425262969,0.39503111393927,-0.0814459634850316
-0.759911665575975,-0.207496255728243,1.40004334872761,0.264773784092804,0.382933425648499,-0.0822697827117981
-0.767962127403167,-0.201224753977409,1.43673789328451,0.25766879319537,0.372182489254751,-0.0823045085669273
-0.774509969014207,-0.194144324670919,1.46869066415016,0.249298205929892,0.362767249105978,-0.0815384491326546
-0.779751674089658,-0.186265290994529,1.49584694074821,0.239707444876416,0.354677115017296,-0.0799747123303175
-0.783879888570858,-0.177613118915202,1.51818151815472,0.228959247998925,0.347905012573314,-0.077632396458819
-0.787070143347662,-0.16822930067492,1.53568905549751,0.217134026632332,0.34244747374337,-0.0745482168951707
-0.789468096724307,-0.158172331163958,1.54837328432869,0.204331244646528,0.338305443097555,-0.0707773812730992
-0.79117915196025,-0.1475163705373,1.55623851432713,0.190667035501799,0.335484329593373,-0.066392677530787
-0.792261045157201,-0.136349710562418,1.55928364898104,0.176272512229881,0.333993685523636,-0.0614828306742979
-0.792719987668832,-0.124772490430382,1.55749958544655,0.161291613231278,0.333846282124817,-0.0561498279031368
-0.792509810820197,-0.112892705994322,1.55086793496291,0.145876083868535,0.335058018794991,-0.050504846462718
-0.791535529605173,-0.100823283479394,1.53936541046817,0.130183427370416,0.337646068147243,-0.0446644106229268
-0.789659867382587,-0.0886772747248113,1.52296873114763,0.114371028464504,0.341628686655248,-0.0387454225251531
-0.786712677259125,-0.076564558622205,1.50166322226845,0.0985931832546579,0.347023800632798,-0.0328611214697585
-0.78250036877371,-0.0645881013660717,1.47545124085568,0.0829962033078137,0.353848696122334,-0.0271187820743945
-0.776832615140995,-0.0528420892848921,1.444371748309,0.0677201077177812,0.362116315074262,-0.0216086684973843
-0.769510669764284,-0.0414084088457316,1.40849629848603,0.0528872762456977,0.371838918152706,-0.0164180979297667
-0.76036845375824,-0.0303570828774224,1.36795811242291,0.0386100488952653,0.383020768950188,-0.0116141740875582
-0.749273916635298,-0.0197449267012061,1.32295694165007,0.0249850730637897,0.395657519022496,-0.00725151535883047
-0.736145323055896,-0.00961563140657478,1.27377386862605,0.0120934303068607,0.409731124885802,-0.00337091496622659
-0.720964358162893,4.41463346761756e-17,1.22078598927277,-1.96317359975744e-16,0.42520287244712,2.60361668365313e-17


0,1.82059221828498,3.67283888327764,5.53077488628672,7.3657696465288,9.14517074654654,10.8321713245562,12.3848616943578,13.7516570213221,14.8959228563628,15.7510541979727,16.3087535015719,16.6034175245733,16.8130112377264,17.3884249616931,18.2966964728335,19.4932079298022,20.927265502801,22.5480804666075,24.3094896668297,26.166388149266,28.0844978864385,30.0305635046044,31.976846805529,33.8971882859067,99.8288618675262,101.52477244297,103.139352647503,104.656081244247,106.05966573663,107.336028360458,108.472362818264,109.457258372958,110.280765924437,110.9345628522,111.412037019192,111.891723780018,112.394400088636,112.915558097667,113.450336285677,113.993651186517,114.608735961042,115.393945560093,116.340932081591,117.43988900985,118.679149938173,120.045777114796,121.525372481665,123.102143905648,124.758828438037

